reference_id,entity_id,claim_id,rank,property_id,datatype,entity_label,entity_desc,property_label,property_desc,object_label,object_desc,entity_label_is_alias,property_label_is_alias,object_label_is_alias,verbalisation,verbalisation_unks_replaced,verbalisation_unks_replaced_then_dropped,alternative_alias_used,corrected_verbalisation,is_corrected_verbalisation,final_url
4700b12b991c2bf798d3ee862b96f5bfcb7d0e54,Q77993275,Q77993275$6fd4147b-bd06-4f39-aada-b50e4fc794c2,normal,P217,string,Man in Green Cloak,painting by Shibata Zeshin,inventory number,identifier for a physical object or a set of physical objects in a collection,69.9.2,no-desc,False,False,False,The Man in Green Cloak has an inventory number of 69.9.2.,The Man in Green Cloak has an inventory number of 69.9.2.,The Man in Green Cloak has an inventory number of 69.9.2.,False,The Man in Green Cloak has an inventory number of 69.9.2.,False,https://art.seattleartmuseum.org/objects/19751/man-in-green-cloak
1f85db33341af26dfa836aabd3178f60258b3838,Q2982589,q2982589$4E748CF5-D45D-4052-9581-A172B10B116D,normal,P569,time,Colin Deans,Scottish rugby union player,date of birth,date on which the subject was born,03/05/1955,no-desc,False,False,False,Colin Deans was born on 03/05/1955.,Colin Deans was born on 03/05/1955.,Colin Deans was born on 03/05/1955.,False,Colin Deans was born on 03/05/1955.,False,http://en.espn.co.uk/statsguru/rugby/player/8591.html
0427581cda67794db9cab34a1f91379a8004acbd,Q76051026,Q76051026$0ad99c6c-43fb-846f-5698-dcc435710ae1,normal,P570,time,Noel Short,Secretary to successive Speakers of the House of Commons (1970-1982),date of death,date on which the subject died,2001,no-desc,False,False,False,Noel Short died in 2001.,Noel Short died in 2001.,Noel Short died in 2001.,False,Noel Short died in 2001.,False,http://archive.ph/cSCA9
16a66aca11e85b7510e266952d5a3f0f59ecd0db,Q5232969,Q5232969$5EB58910-14D2-489E-B54E-37BC709C9443,normal,P569,time,David Dickson,"Minister of the Church of Scotland, theologian",date of birth,date on which the subject was born,1583,no-desc,False,False,False,David Dickson was born in 1583.,David Dickson was born in 1583.,David Dickson was born in 1583.,False,David Dickson was born in 1583.,False,https://hymnary.org/person/Dickson_D3
c7979b6682e7e0701e57657323a7cd9b38ae5ec1,Q78481,q78481$301A2329-16FE-4FB8-BDE2-1CF747B088C2,normal,P106,wikibase-item,Richard Adolf Zsigmondy,Austrian chemist (1865-1929),profession,"occupation of a person; see also ""field of work"" (Property:P101), ""position held"" (Property:P39)",chemist,scientist trained in the study of chemistry,False,True,False,Richard Adolf Zsigmondy is a chemist.,Richard Adolf Zsigmondy is a chemist.,Richard Adolf Zsigmondy is a chemist.,True,Richard Adolf Zsigmondy is a chemist.,False,https://www.nndb.com/people/338/000100038/
9f857a66ce2b01653b1a3a0a29c422bda43054ab,Q56085697,Q56085697$883a40e7-4f6b-1105-cfc5-6a1599e324e2,normal,P97,wikibase-item,H. J. Grabowski,vertaler,hereditary title,titles held by the person,count,nobility title in European countries,False,True,False,H. J. Grabowski's hereditary title is count.,H. J. Grabowski's hereditary title is count.,H. J. Grabowski's hereditary title is count.,True,H. J. Grabowski's hereditary title is count.,False,https://en.wikisource.org/wiki/Page:Bibliography_of_the_Sanskrit_Drama.djvu/74
120b3f07644672a6745ebc6b7f126ed9b0bdc331,Q16059323,Q16059323$CD56D80A-61D0-4DB7-AC74-FB177A6A74D5,normal,P570,time,Henry Coey Kane,Royal Navy admiral,date of death,date on which the subject died,30/01/1917,no-desc,False,False,False,Henry Coey Kane died on 30/01/1917.,Henry Coey Kane died on 30/01/1917.,Henry Coey Kane died on 30/01/1917.,False,Henry Coey Kane died on 30/01/1917.,False,http://www.dreadnoughtproject.org/tfs/index.php/Henry_Coey_Kane
a276dccde68fef6773ad0624d9eff44b990eb88c,Q39036991,Q39036991$49885BC2-79FF-41B9-BBD9-D0C4879A695A,normal,P674,wikibase-item,Magma Diver,1995 episode 10 of Neon Genesis Evangelion,characters,"characters which appear in this item (like plays, operas, operettas, books, comics, films, TV series, video games)",Rei Ayanami,fictional character in the media franchise Neon Genesis Evangelion,False,False,False,Rei Ayanami is a character in Magma Diver.,Rei Ayanami is a character in Magma Diver.,Rei Ayanami is a character in Magma Diver.,True,Rei Ayanami is a character in Magma Diver.,False,https://evangelion.fandom.com/wiki/Episode:10?oldid=34324#Overview
69e671841eefc3a9ae1e244a3ec3abd2c015609f,Q20733066,Q20733066$C680B354-0E8D-489C-B4C3-02558D03CD7B,normal,P106,wikibase-item,George Humphreys,"sexton, poet (1747? -1813)",profession,"occupation of a person; see also ""field of work"" (Property:P101), ""position held"" (Property:P39)",poet,person who writes poetry,False,True,False,George Humphreys is a poet.,George Humphreys is a poet.,George Humphreys is a poet.,True,George Humphreys is a poet.,False,https://biography.wales/article/s-HUMP-GEO-1747
b60ce640d964f09af645449653ba289bd9b1ff7e,Q92209606,Q92209606$ecb4615e-4299-bda1-0ec2-fc54c40e6f57,normal,P108,wikibase-item,Mary W. Ballard,textile conservator,employer,person or organization for which the subject works or worked,Smithsonian Institution,group of museums and research centers administered by the United States government,False,False,False,Mary W Ballard is employed by the Smithsonian Institution.,Mary W Ballard is employed by the Smithsonian Institution.,Mary W Ballard is employed by the Smithsonian Institution.,False,Mary W Ballard is employed by the Smithsonian Institution.,False,https://profiles.si.edu/display/nBallardM11292005
1fbf9fa2a902d55b1d6ca2c50c1cc7f96cec1b83,Q20733549,Q20733549$F166890C-0443-40AA-9D4F-600FD1260414,normal,P570,time,John Lloyd,Welsh schoolmaster and poet,date of death,date on which the subject died,03/08/1834,no-desc,False,False,False,John Lloyd died on 03/08/1834.,John Lloyd died on 03/08/1834.,John Lloyd died on 03/08/1834.,False,John Lloyd died on 03/08/1834.,False,https://biography.wales/article/s-LLOY-JOH-1792
a950706f2cc0f4cb5c30d09a4b22a81625b120c4,Q4795058,Q4795058$ED1E176D-8BDD-48C3-8928-90AB54652489,normal,P569,time,Arnold Gamson,American conductor,date of birth,date on which the subject was born,30/12/1926,no-desc,False,False,False,Arnold Gamson was born on 30/12/1926.,Arnold Gamson was born on 30/12/1926.,Arnold Gamson was born on 30/12/1926.,False,Arnold Gamson was born on 30/12/1926.,False,https://www.legacy.com/us/obituaries/nytimes/name/arnold-gamson-obituary?n=arnold-gamson&pid=187919193
48b94bf95f53fface288d27c0d059bcf059e2144,Q6779290,Q6779290$1714B61A-AC65-4F5D-AEBF-88F52683260A,normal,P569,time,Mary Daly,Australian writer and humanitarian (1896-1983),date of birth,date on which the subject was born,24/08/1896,no-desc,False,False,False,Mary Daly was born on 24/08/1896.,Mary Daly was born on 24/08/1896.,Mary Daly was born on 24/08/1896.,False,Mary Daly was born on 24/08/1896.,False,https://adb.anu.edu.au/biography/daly-dame-mary-dora-may-12396
573d5c8275f28f65a3dffa84d5f38635b829fe66,Q24087926,Q24087926$A279E382-9112-40E6-9170-4A3BA244A3DC,normal,P570,time,Claude Charles Dawson,(1902-1945) journalist,date of death,date on which the subject died,1945,no-desc,False,False,False,Claude Charles Dawson died in 1945.,Claude Charles Dawson died in 1945.,Claude Charles Dawson died in 1945.,False,Claude Charles Dawson died in 1945.,False,https://adb.anu.edu.au/biography/dawson-claude-charles-9927
3422ebaa649c80ebcfd745aa22dd9266301fa947,Q21536408,Q21536408$7D24B69E-7502-4A50-871F-8655157F8CD9,normal,P570,time,Charles St John Mulholland,(1903-1984) geologist and public servant,date of death,date on which the subject died,1984,no-desc,False,False,False,Charles St John Mulholland died in 1984.,Charles St John Mulholland died in 1984.,Charles St John Mulholland died in 1984.,False,Charles St John Mulholland died in 1984.,False,https://adb.anu.edu.au/biography/mulholland-charles-st-john-15029
4cc4fb1d61ff0b5fdb9217c81c25e68bfae81574,Q24239533,Q24239533$8133EF86-4CA3-46D5-B388-E60651102D00,normal,P569,time,David Thompson,(1865-1916) engineer and manufacturer,date of birth,date on which the subject was born,05/12/1865,no-desc,False,False,False,David Thompson was born on 05/12/1865.,David Thompson was born on 05/12/1865.,David Thompson was born on 05/12/1865.,False,David Thompson was born on 05/12/1865.,False,https://adb.anu.edu.au/biography/thompson-david-8784
b8ed1e2d7c5e6bc1506b7dab4a02c1b3bfb22e66,Q21535249,Q21535249$4319F839-7ECF-4060-A5FB-3C610B214E51,normal,P570,time,John Bowman,(1763-1825) settler,date of death,date on which the subject died,1825,no-desc,False,False,False,John Bowman died in 1825.,John Bowman died in 1825.,John Bowman died in 1825.,False,John Bowman died in 1825.,False,https://adb.anu.edu.au/biography/bowman-john-1813
0fcdcff2ab3d18416aaffc96245f4ce579b982fa,Q24218377,Q24218377$DDC35299-6453-4BE2-BAC1-30E2D4603AA5,normal,P570,time,George Lansell,(1823-1906) mining entrepreneur,date of death,date on which the subject died,1906,no-desc,False,False,False,George Lansell died in 1906.,George Lansell died in 1906.,George Lansell died in 1906.,False,George Lansell died in 1906.,False,https://adb.anu.edu.au/biography/lansell-george-3992
123461566bad804dd23487848345c33df2db5c8e,Q24218404,Q24218404$B1E4082B-71F6-4200-A66D-6206BC7E269C,normal,P570,time,Rachel Grieve,(1885-1977) weaver,date of death,date on which the subject died,1977,no-desc,False,False,False,Rachel Grieve died in 1977.,Rachel Grieve died in 1977.,Rachel Grieve died in 1977.,False,Rachel Grieve died in 1977.,False,https://adb.anu.edu.au/biography/grieve-rachel-10368
69bc93455e8f5e9645136ad9590fca1ae77d7412,Q24240018,Q24240018$74342004-FB4E-413B-BB0D-4DC896E18884,normal,P569,time,Harold Sugden Rudduck,(1873-1964) veterinary surgeon,date of birth,date on which the subject was born,08/09/1873,no-desc,False,False,False,Harold Sugden Rudduck was born on 08/09/1873.,Harold Sugden Rudduck was born on 08/09/1873.,Harold Sugden Rudduck was born on 08/09/1873.,False,Harold Sugden Rudduck was born on 08/09/1873.,False,https://adb.anu.edu.au/biography/rudduck-harold-sugden-8295
2fdf32f7a1dbd9e71de16a5923966c20ec1f0248,Q21536896,Q21536896$FBCF17E6-B4E4-4117-A417-F078C59E1C01,normal,P569,time,Norah Margaret Martin,Mother superior and hospital nurse,date of birth,date on which the subject was born,18/06/1888,no-desc,False,False,False,Norah Margaret Martin was born on 18/06/1888.,Norah Margaret Martin was born on 18/06/1888.,Norah Margaret Martin was born on 18/06/1888.,False,Norah Margaret Martin was born on 18/06/1888.,False,https://adb.anu.edu.au/biography/martin-norah-margaret-11073
e08af3d06fa64bfb6215f0e7dfc4935ed8976eae,Q941321,Q941321$523A21D0-A907-43AF-8A13-3B03E5F12BA9,normal,P569,time,Pemulwuy,Aboriginal  Australian political leader (c1750-1802),date of birth,date on which the subject was born,1750,no-desc,False,False,False,Pemulwuy was born in 1750.,Pemulwuy was born in 1750.,Pemulwuy was born in 1750.,False,Pemulwuy was born in 1750.,False,https://adb.anu.edu.au/biography/pemulwuy-13147
40da0bad08aac0079e1be9a1d44ccb3f6e838977,Q21535427,Q21535427$3EBDCB8D-8DEB-4ACF-BDFB-5F09C1E66FFC,normal,P569,time,Alfred Reginald Sleep,(1893-1959) home missionary and private detective,date of birth,date on which the subject was born,23/09/1893,no-desc,False,False,False,Alfred Reginald Sleep was born on 23/09/1893.,Alfred Reginald Sleep was born on 23/09/1893.,Alfred Reginald Sleep was born on 23/09/1893.,False,Alfred Reginald Sleep was born on 23/09/1893.,False,https://adb.anu.edu.au/biography/sleep-alfred-reginald-11710
3c490c9d818a1ecc61ab191a89d1fb27955131e3,Q21538061,Q21538061$F1CE90E8-E3A4-4576-9A27-672079140451,normal,P570,time,Sir James Charles McNeill,(1916-1987) businessman,date of death,date on which the subject died,1987,no-desc,False,False,False,Sir James Charles McNeill died in 1987.,Sir James Charles McNeill died in 1987.,Sir James Charles McNeill died in 1987.,False,Sir James Charles McNeill died in 1987.,False,https://adb.anu.edu.au/biography/mcneill-sir-james-charles-14901
41d17cc94eb8e28d017e15b3f29de550fe0df016,Q24036550,Q24036550$E5CDB1EC-721D-4290-B154-99E16F0A67C9,normal,P570,time,Henry Hamilton,(1826-1907) grape-grower and wine-maker,date of death,date on which the subject died,1907,no-desc,False,False,False,Henry Hamilton died in 1907.,Henry Hamilton died in 1907.,Henry Hamilton died in 1907.,False,Henry Hamilton died in 1907.,False,https://adb.anu.edu.au/biography/hamilton-henry-6537
72bd96983ac3ca9e118a34a14ba96e53e7d86cb6,Q141677,Q141677$24393CAD-6EC5-4D36-AC43-6FDC74B0D9D2,normal,P2795,monolingualtext,Xi'an Xianyang International Airport,"international airport serving Xi'an, China",directions,"describe how to find the subject - directions, objects along way, comments","is 40 km northwest of the city centre, in Xianyang",no-desc,False,False,False,"Xi'an Xianyang International Airport is 40 km northwest of the city centre, in Xianyang.","Xi'an Xianyang International Airport is 40 km northwest of the city centre, in Xianyang.","Xi'an Xianyang International Airport is 40 km northwest of the city centre, in Xianyang.",False,"Xi'an Xianyang International Airport is 40 km northwest of the city centre, in Xianyang.",False,https://en.wikivoyage.org/wiki/Xi'an?oldid=3733002
a56915afdfd325d3fcb4dee29b658731035ec14f,Q2073209,Q2073209$F531D634-B4B4-4CFB-AD3D-1980B8154463,normal,P2795,monolingualtext,Pedagogical Museum,Museum in der Ukraine,directions,"describe how to find the subject - directions, objects along way, comments",Metro station: Zoloti Vorota. Across from the building of the National Academy of Sciences of Ukraine,no-desc,False,False,False,"The Pedagogical Museum is located at Zoloti Vorota, across from the building of the National Academy of Sciences of Ukraine.","The Pedagogical Museum is located at Zoloti Vorota, across from the building of the National Academy of Sciences of Ukraine.","The Pedagogical Museum is located at Zoloti Vorota, across from the building of the National Academy of Sciences of Ukraine.",False,"The Pedagogical Museum is located at Zoloti Vorota, across from the building of the National Academy of Sciences of Ukraine.",False,https://en.wikivoyage.org/wiki/Kiev?oldid=3914553
31eb33983032652190c464cfb0cbd345e0afd318,Q3612859,Q3612859$C4AD07B2-BC28-4361-9FCE-65D5BF23F57C,normal,P2795,monolingualtext,Moose Jaw Municipal Airport,"airport in Saskatchewan, Canada",directions,"describe how to find the subject - directions, objects along way, comments",13 km northeast of Moose Jaw,no-desc,False,False,False,Moose Jaw Municipal Airport is 13 km northeast of Moose Jaw.,Moose Jaw Municipal Airport is 13 km northeast of Moose Jaw.,Moose Jaw Municipal Airport is 13 km northeast of Moose Jaw.,False,Moose Jaw Municipal Airport is 13 km northeast of Moose Jaw.,False,https://en.wikivoyage.org/wiki/Moose_Jaw?oldid=3816021
1c5818be5b1817931f714d204b1dd74d8eb8e551,Q2037593,Q2037593$CAEBE5B4-94CF-4A35-9FC8-661134C2A654,normal,P2795,monolingualtext,Yuelu Academy,"building in Hunan, China",directions,"describe how to find the subject - directions, objects along way, comments","Changsha's west side, South Rd",no-desc,False,False,False,"The Yuelu Academy is located on Changsha's west side, South Rd.","The Yuelu Academy is located on Changsha's west side, South Rd.","The Yuelu Academy is located on Changsha's west side, South Rd.",False,"The Yuelu Academy is located on Changsha's west side, South Rd.",False,https://en.wikivoyage.org/wiki/Changsha?oldid=3811161
c49f9d0144be8f071a1d307cfcf8f3f04cb90756,Q1155685,Q1155685$1E2388CC-5B8F-4617-BBB2-63D9DF063992,normal,P2795,monolingualtext,Hakodate Airport,airport,directions,"describe how to find the subject - directions, objects along way, comments",is 20 minutes by bus (¥300) from the train station,no-desc,False,False,False,Hakodate Airport is 20 minutes by bus (<unk>300) from the train station.,Hakodate Airport is 20 minutes by bus (¥300) from the train station.,Hakodate Airport is 20 minutes by bus (¥300) from the train station.,False,Hakodate Airport is 20 minutes by bus (¥300) from the train station.,False,https://en.wikivoyage.org/wiki/Hakodate?oldid=3804336
