reference_id,entity_id,claim_id,rank,property_id,datatype,datavalue,entity_label,entity_label_lan,property_label,property_label_lan,entity_alias,entity_alias_lan,property_alias,property_alias_lan,entity_desc,entity_desc_lan,property_desc,property_desc_lan,object_label,object_label_lan,object_alias,object_alias_lan,object_desc,object_desc_lan
43e81f6c0b889597e32e9e83bb904df883a3599f,Q99606106,Q99606106$D10C770D-9ACD-4B99-A85F-2E208EA38A1B,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 7604686, 'id': 'Q7604686'}, 'type': 'wikibase-entityid'}",The Air Navigation (Restriction of Flying) (Corfe Mullen Dorset) (Emergency) Regulations 2016,en,instance of,en,no-alias,none,"['is a', 'is an', 'has class', 'has type', 'is a particular', 'is a specific', 'is an individual', 'is a unique', 'is an example of', 'member of', 'unique individual of', 'distinct member of', 'unitary element of class', 'distinct element of', 'distinct individual member of', 'rdf:type', 'type', 'main type', 'is a(n)', 'type of', 'is a type of']",en,UK Statutory Instrument 2016 No. 1148,en,that class of which this subject is a particular example and member,en,UK Statutory Instrument,en,no-alias,none,type of secondary legislation in the United Kingdom,en
43e81f6c0b889597e32e9e83bb904df883a3599f,Q99606106,Q99606106$0B749C00-E29E-43FA-B796-A92D6DB3CAE5,normal,P1448,monolingualtext,"{'value': {'text': 'The Air Navigation (Restriction of Flying) (Corfe Mullen Dorset) (Emergency) Regulations 2016', 'language': 'en'}, 'type': 'monolingualtext'}",The Air Navigation (Restriction of Flying) (Corfe Mullen Dorset) (Emergency) Regulations 2016,en,official name,en,no-alias,none,"['long name', 'complete title', 'legal name', 'official title', 'name', 'registered name', 'full title', 'be named']",en,UK Statutory Instrument 2016 No. 1148,en,official name of the subject in its official language(s),en,The Air Navigation (Restriction of Flying) (Corfe Mullen Dorset) (Emergency) Regulations 2016,en,no-alias,none,no-desc,none
43e81f6c0b889597e32e9e83bb904df883a3599f,Q99606106,Q99606106$03EBBDF8-0B68-45E1-8339-C6344ACB3902,normal,P1001,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 145, 'id': 'Q145'}, 'type': 'wikibase-entityid'}",The Air Navigation (Restriction of Flying) (Corfe Mullen Dorset) (Emergency) Regulations 2016,en,applies to jurisdiction,en,no-alias,none,"['of jurisdiction', 'linked to jurisdiction', 'belongs to jurisdiction', 'jurisdiction', 'country of jurisdiction', 'valid in jurisdiction', 'applies to territorial jurisdiction', 'applied to jurisdiction', 'applies to place', 'applies to area', 'applies to geographic place', 'applies to geographic area', 'applies to region']",en,UK Statutory Instrument 2016 No. 1148,en,"the item (institution, law, public office, public register...) or statement belongs to or has power over or applies to the value (a territorial jurisdiction: a country, state, municipality, ...)",en,United Kingdom,en,"['🇬🇧', 'UK', 'United Kingdom of Great Britain and Northern Ireland', 'U.K.', 'GBR', 'GB', 'U. K.', 'U K', 'G.B.', 'G. B.', 'G B', 'Great Britain', 'G.B.R.', 'G B R', 'Britain', 'Great Britain and Northern Ireland']",en,country in Western Europe,en
43e81f6c0b889597e32e9e83bb904df883a3599f,Q99606106,Q99606106$1E3767AC-1BBE-4E82-B21C-EE5F2342BB7A,normal,P577,time,"{'value': {'time': '+2016-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",The Air Navigation (Restriction of Flying) (Corfe Mullen Dorset) (Emergency) Regulations 2016,en,publication date,en,no-alias,none,"['first released', 'first published', 'air date', 'pubdate', 'date of first publication', 'first publication', 'airdate', 'release date', 'date published', 'date released', 'published', 'dop', 'year of publication', 'initial release', 'date of release', 'date of publication', 'released', 'time of publication', 'publication', 'publication time', 'launched', 'launch date', 'released in', 'was published in', 'be published in', 'be published during', 'was published during']",en,UK Statutory Instrument 2016 No. 1148,en,date or point in time when a work was first published or released,en,2016,en,no-alias,none,no-desc,none
43e81f6c0b889597e32e9e83bb904df883a3599f,Q99606106,Q99606106$1182D27E-2BAA-4525-BF96-8F4DABF7594C,normal,P1031,string,"{'value': 'SI 2016 No. 1148', 'type': 'string'}",The Air Navigation (Restriction of Flying) (Corfe Mullen Dorset) (Emergency) Regulations 2016,en,legal citation of this text,en,no-alias,none,"['case citation', 'neutral citation', 'parallel citation', 'statute citation', 'regulation citation', 'citation']",en,UK Statutory Instrument 2016 No. 1148,en,legal citation of legislation or a court decision,en,SI 2016 No. 1148,en,no-alias,none,no-desc,none
e19e5f6b9c8e0602736f7e4d1ed37477583e9fed,Q99607164,Q99607164$46D3EC83-9B4B-4026-9A04-245BCFDDD3D3,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 7604686, 'id': 'Q7604686'}, 'type': 'wikibase-entityid'}",The Wireless Telegraphy (Licence Charges) (Amendment) Regulations 2016,en,instance of,en,no-alias,none,"['is a', 'is an', 'has class', 'has type', 'is a particular', 'is a specific', 'is an individual', 'is a unique', 'is an example of', 'member of', 'unique individual of', 'distinct member of', 'unitary element of class', 'distinct element of', 'distinct individual member of', 'rdf:type', 'type', 'main type', 'is a(n)', 'type of', 'is a type of']",en,UK Statutory Instrument 2016 No. 643,en,that class of which this subject is a particular example and member,en,UK Statutory Instrument,en,no-alias,none,type of secondary legislation in the United Kingdom,en
e19e5f6b9c8e0602736f7e4d1ed37477583e9fed,Q99607164,Q99607164$106B14D1-7BAB-40DE-84F9-5292CE76087C,normal,P1448,monolingualtext,"{'value': {'text': 'The Wireless Telegraphy (Licence Charges) (Amendment) Regulations 2016', 'language': 'en'}, 'type': 'monolingualtext'}",The Wireless Telegraphy (Licence Charges) (Amendment) Regulations 2016,en,official name,en,no-alias,none,"['long name', 'complete title', 'legal name', 'official title', 'name', 'registered name', 'full title', 'be named']",en,UK Statutory Instrument 2016 No. 643,en,official name of the subject in its official language(s),en,The Wireless Telegraphy (Licence Charges) (Amendment) Regulations 2016,en,no-alias,none,no-desc,none
e19e5f6b9c8e0602736f7e4d1ed37477583e9fed,Q99607164,Q99607164$FB6AB94E-7EE9-456F-8746-888A8E3BC135,normal,P1001,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 145, 'id': 'Q145'}, 'type': 'wikibase-entityid'}",The Wireless Telegraphy (Licence Charges) (Amendment) Regulations 2016,en,applies to jurisdiction,en,no-alias,none,"['of jurisdiction', 'linked to jurisdiction', 'belongs to jurisdiction', 'jurisdiction', 'country of jurisdiction', 'valid in jurisdiction', 'applies to territorial jurisdiction', 'applied to jurisdiction', 'applies to place', 'applies to area', 'applies to geographic place', 'applies to geographic area', 'applies to region']",en,UK Statutory Instrument 2016 No. 643,en,"the item (institution, law, public office, public register...) or statement belongs to or has power over or applies to the value (a territorial jurisdiction: a country, state, municipality, ...)",en,United Kingdom,en,"['🇬🇧', 'UK', 'United Kingdom of Great Britain and Northern Ireland', 'U.K.', 'GBR', 'GB', 'U. K.', 'U K', 'G.B.', 'G. B.', 'G B', 'Great Britain', 'G.B.R.', 'G B R', 'Britain', 'Great Britain and Northern Ireland']",en,country in Western Europe,en
e19e5f6b9c8e0602736f7e4d1ed37477583e9fed,Q99607164,Q99607164$0DCA86F0-7D49-43BD-81C0-EFDA822EC6A9,normal,P577,time,"{'value': {'time': '+2016-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",The Wireless Telegraphy (Licence Charges) (Amendment) Regulations 2016,en,publication date,en,no-alias,none,"['first released', 'first published', 'air date', 'pubdate', 'date of first publication', 'first publication', 'airdate', 'release date', 'date published', 'date released', 'published', 'dop', 'year of publication', 'initial release', 'date of release', 'date of publication', 'released', 'time of publication', 'publication', 'publication time', 'launched', 'launch date', 'released in', 'was published in', 'be published in', 'be published during', 'was published during']",en,UK Statutory Instrument 2016 No. 643,en,date or point in time when a work was first published or released,en,2016,en,no-alias,none,no-desc,none
e19e5f6b9c8e0602736f7e4d1ed37477583e9fed,Q99607164,Q99607164$8D465D91-FCF6-46C8-82F8-8B50776E7A91,normal,P1031,string,"{'value': 'SI 2016 No. 643', 'type': 'string'}",The Wireless Telegraphy (Licence Charges) (Amendment) Regulations 2016,en,legal citation of this text,en,no-alias,none,"['case citation', 'neutral citation', 'parallel citation', 'statute citation', 'regulation citation', 'citation']",en,UK Statutory Instrument 2016 No. 643,en,legal citation of legislation or a court decision,en,SI 2016 No. 643,en,no-alias,none,no-desc,none
6baf81e2508feb7166a733953d1e41c08f325201,Q99699410,Q99699410$AE897ECE-9A4F-480E-8005-548FDE2066FB,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 7604686, 'id': 'Q7604686'}, 'type': 'wikibase-entityid'}",The South Downs National Park Authority (Establishment) Order 2010,en,instance of,en,no-alias,none,"['is a', 'is an', 'has class', 'has type', 'is a particular', 'is a specific', 'is an individual', 'is a unique', 'is an example of', 'member of', 'unique individual of', 'distinct member of', 'unitary element of class', 'distinct element of', 'distinct individual member of', 'rdf:type', 'type', 'main type', 'is a(n)', 'type of', 'is a type of']",en,UK Statutory Instrument 2010 No. 497,en,that class of which this subject is a particular example and member,en,UK Statutory Instrument,en,no-alias,none,type of secondary legislation in the United Kingdom,en
6baf81e2508feb7166a733953d1e41c08f325201,Q99699410,Q99699410$84D1946C-DEE1-4EE5-8709-48D41EF80C8C,normal,P1448,monolingualtext,"{'value': {'text': 'The South Downs National Park Authority (Establishment) Order 2010', 'language': 'en'}, 'type': 'monolingualtext'}",The South Downs National Park Authority (Establishment) Order 2010,en,official name,en,no-alias,none,"['long name', 'complete title', 'legal name', 'official title', 'name', 'registered name', 'full title', 'be named']",en,UK Statutory Instrument 2010 No. 497,en,official name of the subject in its official language(s),en,The South Downs National Park Authority (Establishment) Order 2010,en,no-alias,none,no-desc,none
6baf81e2508feb7166a733953d1e41c08f325201,Q99699410,Q99699410$27251751-F22D-4D07-AB9C-80D4951B08F9,normal,P1001,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 145, 'id': 'Q145'}, 'type': 'wikibase-entityid'}",The South Downs National Park Authority (Establishment) Order 2010,en,applies to jurisdiction,en,no-alias,none,"['of jurisdiction', 'linked to jurisdiction', 'belongs to jurisdiction', 'jurisdiction', 'country of jurisdiction', 'valid in jurisdiction', 'applies to territorial jurisdiction', 'applied to jurisdiction', 'applies to place', 'applies to area', 'applies to geographic place', 'applies to geographic area', 'applies to region']",en,UK Statutory Instrument 2010 No. 497,en,"the item (institution, law, public office, public register...) or statement belongs to or has power over or applies to the value (a territorial jurisdiction: a country, state, municipality, ...)",en,United Kingdom,en,"['🇬🇧', 'UK', 'United Kingdom of Great Britain and Northern Ireland', 'U.K.', 'GBR', 'GB', 'U. K.', 'U K', 'G.B.', 'G. B.', 'G B', 'Great Britain', 'G.B.R.', 'G B R', 'Britain', 'Great Britain and Northern Ireland']",en,country in Western Europe,en
6baf81e2508feb7166a733953d1e41c08f325201,Q99699410,Q99699410$09813909-8858-4FCD-B505-32B1E60D03D0,normal,P577,time,"{'value': {'time': '+2010-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",The South Downs National Park Authority (Establishment) Order 2010,en,publication date,en,no-alias,none,"['first released', 'first published', 'air date', 'pubdate', 'date of first publication', 'first publication', 'airdate', 'release date', 'date published', 'date released', 'published', 'dop', 'year of publication', 'initial release', 'date of release', 'date of publication', 'released', 'time of publication', 'publication', 'publication time', 'launched', 'launch date', 'released in', 'was published in', 'be published in', 'be published during', 'was published during']",en,UK Statutory Instrument 2010 No. 497,en,date or point in time when a work was first published or released,en,2010,en,no-alias,none,no-desc,none
6baf81e2508feb7166a733953d1e41c08f325201,Q99699410,Q99699410$25A02114-B300-4BCE-8216-E120E9A0FE16,normal,P1031,string,"{'value': 'SI 2010 No. 497', 'type': 'string'}",The South Downs National Park Authority (Establishment) Order 2010,en,legal citation of this text,en,no-alias,none,"['case citation', 'neutral citation', 'parallel citation', 'statute citation', 'regulation citation', 'citation']",en,UK Statutory Instrument 2010 No. 497,en,legal citation of legislation or a court decision,en,SI 2010 No. 497,en,no-alias,none,no-desc,none
11513fdd381730dfa38bf9fb5a724a129dc8480c,Q99686151,Q99686151$0A4DAFBA-702D-4CFF-9681-469085B52F3A,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 7604686, 'id': 'Q7604686'}, 'type': 'wikibase-entityid'}",The Proscribed Organisations (Name Changes) Order 2011,en,instance of,en,no-alias,none,"['is a', 'is an', 'has class', 'has type', 'is a particular', 'is a specific', 'is an individual', 'is a unique', 'is an example of', 'member of', 'unique individual of', 'distinct member of', 'unitary element of class', 'distinct element of', 'distinct individual member of', 'rdf:type', 'type', 'main type', 'is a(n)', 'type of', 'is a type of']",en,UK Statutory Instrument 2011 No. 2688,en,that class of which this subject is a particular example and member,en,UK Statutory Instrument,en,no-alias,none,type of secondary legislation in the United Kingdom,en
11513fdd381730dfa38bf9fb5a724a129dc8480c,Q99686151,Q99686151$EA235E1E-C784-47E2-BCA1-AA0A74BB370F,normal,P1448,monolingualtext,"{'value': {'text': 'The Proscribed Organisations (Name Changes) Order 2011', 'language': 'en'}, 'type': 'monolingualtext'}",The Proscribed Organisations (Name Changes) Order 2011,en,official name,en,no-alias,none,"['long name', 'complete title', 'legal name', 'official title', 'name', 'registered name', 'full title', 'be named']",en,UK Statutory Instrument 2011 No. 2688,en,official name of the subject in its official language(s),en,The Proscribed Organisations (Name Changes) Order 2011,en,no-alias,none,no-desc,none
11513fdd381730dfa38bf9fb5a724a129dc8480c,Q99686151,Q99686151$751951E2-E0D7-439A-8E8D-85CD5FC0D93D,normal,P1001,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 145, 'id': 'Q145'}, 'type': 'wikibase-entityid'}",The Proscribed Organisations (Name Changes) Order 2011,en,applies to jurisdiction,en,no-alias,none,"['of jurisdiction', 'linked to jurisdiction', 'belongs to jurisdiction', 'jurisdiction', 'country of jurisdiction', 'valid in jurisdiction', 'applies to territorial jurisdiction', 'applied to jurisdiction', 'applies to place', 'applies to area', 'applies to geographic place', 'applies to geographic area', 'applies to region']",en,UK Statutory Instrument 2011 No. 2688,en,"the item (institution, law, public office, public register...) or statement belongs to or has power over or applies to the value (a territorial jurisdiction: a country, state, municipality, ...)",en,United Kingdom,en,"['🇬🇧', 'UK', 'United Kingdom of Great Britain and Northern Ireland', 'U.K.', 'GBR', 'GB', 'U. K.', 'U K', 'G.B.', 'G. B.', 'G B', 'Great Britain', 'G.B.R.', 'G B R', 'Britain', 'Great Britain and Northern Ireland']",en,country in Western Europe,en
